"speaker_id";"gender";"dialect_variant";"codigo_frase";"audio_file";"_uuid";"meta/rootUuid"
"X1";"Masculino";"Mam Occidental";"M_033";"1778977703681.m4a";"77de7c0f-6b1f-4ceb-bce1-0b430c85a33e";"uuid:77de7c0f-6b1f-4ceb-bce1-0b430c85a33e"
"X1";"Masculino";"Mam Occidental";"M_034";"1778977731363.m4a";"79c5681b-a108-4eb9-bc1e-26373baa6772";"uuid:79c5681b-a108-4eb9-bc1e-26373baa6772"
"X1";"Masculino";"Mam Occidental";"M_035";"1778977755234.m4a";"d3091d22-9051-426f-85f5-c6e83678cb3b";"uuid:d3091d22-9051-426f-85f5-c6e83678cb3b"
"X1";"Masculino";"Mam Occidental";"M_036";"1778977784161.m4a";"923ddc92-3b8e-45b0-9c6b-cc1d044c686d";"uuid:923ddc92-3b8e-45b0-9c6b-cc1d044c686d"
"X1";"Masculino";"Mam Occidental";"M_037";"1778977815403.m4a";"fed986d9-56c8-4ad2-9ce2-5f1a476fe0a1";"uuid:fed986d9-56c8-4ad2-9ce2-5f1a476fe0a1"
"X1";"Masculino";"Mam Occidental";"M_038";"1778977848054.m4a";"789ff3d6-b552-4d98-8bb9-6a3abe89b6bf";"uuid:789ff3d6-b552-4d98-8bb9-6a3abe89b6bf"
"X1";"Masculino";"Mam Occidental";"M_039";"1778977876489.m4a";"6b8e63f2-d288-4fa8-906a-57b71846e666";"uuid:6b8e63f2-d288-4fa8-906a-57b71846e666"
"X1";"Masculino";"Mam Occidental";"M_040";"1778977952813.m4a";"677ddace-6139-4e53-947e-913045b7d9c4";"uuid:677ddace-6139-4e53-947e-913045b7d9c4"
"X1";"Masculino";"Mam Occidental";"M_041";"1778978006202.m4a";"f31e2eab-0f66-41cf-b1d9-b9555a2cd315";"uuid:f31e2eab-0f66-41cf-b1d9-b9555a2cd315"
"X1";"Masculino";"Mam Occidental";"M_042";"1778978042602.m4a";"4fd903b4-6ead-4790-91f7-02ee3cde559b";"uuid:4fd903b4-6ead-4790-91f7-02ee3cde559b"
"X1";"Masculino";"Mam Occidental";"M_043";"1778978103368.m4a";"d7c9fc71-f116-47ab-b99f-49d2cd9cc6fc";"uuid:d7c9fc71-f116-47ab-b99f-49d2cd9cc6fc"
"X1";"Masculino";"Mam Occidental";"M_044";"1778978137647.m4a";"26513a0c-006b-44fc-b405-281ec258d5b7";"uuid:26513a0c-006b-44fc-b405-281ec258d5b7"
"X1";"Masculino";"Mam Occidental";"M_045";"1778978193222.m4a";"3d037f9e-744e-4011-af0b-14d4d1f52f22";"uuid:3d037f9e-744e-4011-af0b-14d4d1f52f22"
"X1";"Masculino";"Mam Occidental";"M_046";"1778978312971.m4a";"8e721d62-99a9-45dc-afa8-4e281b7c562a";"uuid:8e721d62-99a9-45dc-afa8-4e281b7c562a"
"X1";"Masculino";"Mam Occidental";"M_047";"1778978363630.m4a";"61587275-47c1-4bbf-ad61-274ab72a6909";"uuid:61587275-47c1-4bbf-ad61-274ab72a6909"
"X1";"Masculino";"Mam Occidental";"M_048";"1778978405182.m4a";"8e12e3e7-d275-490c-ad31-233163b01910";"uuid:8e12e3e7-d275-490c-ad31-233163b01910"
"X1";"Masculino";"Mam Occidental";"M_049";"1778978438852.m4a";"a534f8cc-4578-4e16-b44c-d3e75af04b93";"uuid:a534f8cc-4578-4e16-b44c-d3e75af04b93"
"X1";"Masculino";"Mam Occidental";"M_050";"1778978469447.m4a";"bbdbe270-9ac5-4a85-ba16-d1cb735b7c8e";"uuid:bbdbe270-9ac5-4a85-ba16-d1cb735b7c8e"
"Y1";"Femenino";"Mam Occidental";"M_001";"1778978639143.m4a";"3879eb76-9848-45ec-8f91-14f73e3459bc";"uuid:3879eb76-9848-45ec-8f91-14f73e3459bc"
"Y1";"Femenino";"Mam Occidental";"M_002";"1778978668751.m4a";"9843ed78-05a5-454b-867e-43e4c2df3a4b";"uuid:9843ed78-05a5-454b-867e-43e4c2df3a4b"
"Y1";"Femenino";"Mam Occidental";"M_003";"1778978693814.m4a";"bce37ad9-bc61-46e6-a819-fce6edb251de";"uuid:bce37ad9-bc61-46e6-a819-fce6edb251de"
"Y1";"Femenino";"Mam Occidental";"M_004";"1778978719636.m4a";"3535edd2-1507-4f36-a7a3-3526dc65a8ba";"uuid:3535edd2-1507-4f36-a7a3-3526dc65a8ba"
"Y1";"Femenino";"Mam Occidental";"M_005";"1778978738995.m4a";"894ae012-2026-4c63-aca8-bfcb6a1dd26f";"uuid:894ae012-2026-4c63-aca8-bfcb6a1dd26f"
"Y1";"Femenino";"Mam Occidental";"M_006";"1778978773767.m4a";"275af408-fbc2-4f63-a4aa-3cbbaececcc0";"uuid:275af408-fbc2-4f63-a4aa-3cbbaececcc0"
"Y1";"Femenino";"Mam Occidental";"M_007";"1778978800422.m4a";"913ced26-4486-47bd-b1b3-dcdcd6694a1a";"uuid:913ced26-4486-47bd-b1b3-dcdcd6694a1a"
"Y1";"Femenino";"Mam Occidental";"M_008";"1778978823578.m4a";"aa27c7b6-e25c-44ee-904c-e03771717916";"uuid:aa27c7b6-e25c-44ee-904c-e03771717916"
"Y1";"Femenino";"Mam Occidental";"M_009";"1778978865072.m4a";"74c865e5-3cc6-4634-a9b2-fae8e86f0d49";"uuid:74c865e5-3cc6-4634-a9b2-fae8e86f0d49"
"Y1";"Femenino";"Mam Occidental";"M_010";"1778978895731.m4a";"041748f2-6b56-47ba-ac83-5a19a4a83042";"uuid:041748f2-6b56-47ba-ac83-5a19a4a83042"
"Y1";"Femenino";"Mam Occidental";"M_011";"1778978950494.m4a";"00ef781b-e6fc-49c0-82e1-85842f64064a";"uuid:00ef781b-e6fc-49c0-82e1-85842f64064a"
"Y1";"Femenino";"Mam Occidental";"M_012";"1778978989381.m4a";"e64f6ccb-b213-4dc2-9aed-1031c4491d15";"uuid:e64f6ccb-b213-4dc2-9aed-1031c4491d15"
"Y1";"Femenino";"Mam Occidental";"M_013";"1778979020247.m4a";"1e898de8-08ce-41c0-b022-58966194fd6a";"uuid:1e898de8-08ce-41c0-b022-58966194fd6a"
"Y1";"Femenino";"Mam Occidental";"M_014";"1778979045581.m4a";"41b8aa8c-0239-4d1e-8b3c-fd8fb918e66d";"uuid:41b8aa8c-0239-4d1e-8b3c-fd8fb918e66d"
"Y1";"Femenino";"Mam Occidental";"M_015";"1778979157108.m4a";"005ed053-9edd-4272-934f-1fa7a5a89065";"uuid:005ed053-9edd-4272-934f-1fa7a5a89065"
"Y1";"Femenino";"Mam Occidental";"M_016";"1778979210859.m4a";"bcc2ac77-f16f-422d-9888-278ffd8317a8";"uuid:bcc2ac77-f16f-422d-9888-278ffd8317a8"
"Y1";"Femenino";"Mam Occidental";"M_017";"1778979383387.m4a";"f9d18c9d-3bf5-4a27-919f-ac503a68607d";"uuid:f9d18c9d-3bf5-4a27-919f-ac503a68607d"
"Y1";"Femenino";"Mam Occidental";"M_018";"1778979412996.m4a";"781e4c6e-e65e-4744-8581-86b3931ee9b0";"uuid:781e4c6e-e65e-4744-8581-86b3931ee9b0"
"Y1";"Femenino";"Mam Occidental";"M_019";"1778979444437.m4a";"8130a900-4f05-4ebe-93a7-7a28149c22b6";"uuid:8130a900-4f05-4ebe-93a7-7a28149c22b6"
"Y1";"Femenino";"Mam Occidental";"M_020";"1778979473202.m4a";"0ed352ee-4444-4a9f-a4c7-33cec7c3427d";"uuid:0ed352ee-4444-4a9f-a4c7-33cec7c3427d"
"Y1";"Femenino";"Mam Occidental";"M_021";"1778979498876.m4a";"7cc5106c-9527-48be-aea9-84eaf249a927";"uuid:7cc5106c-9527-48be-aea9-84eaf249a927"
"Y1";"Femenino";"Mam Occidental";"M_022";"1778979536298.m4a";"8564ffd4-e767-4837-8a64-4af566957e66";"uuid:8564ffd4-e767-4837-8a64-4af566957e66"
"Y1";"Femenino";"Mam Occidental";"M_023";"1778979561483.m4a";"82a8bdf0-3a46-41db-b207-ff83da213809";"uuid:82a8bdf0-3a46-41db-b207-ff83da213809"
"Y1";"Femenino";"Mam Occidental";"M_024";"1778979588478.m4a";"d0a4c23b-1e5a-4c72-a1cb-db2e61944dad";"uuid:d0a4c23b-1e5a-4c72-a1cb-db2e61944dad"
"Y1";"Femenino";"Mam Occidental";"M_025";"1778979613006.m4a";"ce608338-813c-40da-a811-24009b6a8868";"uuid:ce608338-813c-40da-a811-24009b6a8868"
"Y1";"Femenino";"Mam Occidental";"M_026";"1778979637659.m4a";"e154f375-36cb-4a70-832b-94149bef4f13";"uuid:e154f375-36cb-4a70-832b-94149bef4f13"
"Y1";"Femenino";"Mam Occidental";"M_027";"1778979668274.m4a";"e7d92b87-865c-4520-9de6-7384f3138c35";"uuid:e7d92b87-865c-4520-9de6-7384f3138c35"
"Y1";"Femenino";"Mam Occidental";"M_028";"1778979691183.m4a";"793a73b5-d3e0-4f14-a4fa-b5825d0ccc9a";"uuid:793a73b5-d3e0-4f14-a4fa-b5825d0ccc9a"
"Y1";"Femenino";"Mam Occidental";"M_029";"1778979711601.m4a";"d94bfc77-6f15-4eb9-a2f8-1acf926e7d5a";"uuid:d94bfc77-6f15-4eb9-a2f8-1acf926e7d5a"
"Y1";"Femenino";"Mam Occidental";"M_030";"1778979732303.m4a";"09617e8a-923a-4c97-b7bf-01860cf74b3a";"uuid:09617e8a-923a-4c97-b7bf-01860cf74b3a"
"Y1";"Femenino";"Mam Occidental";"M_031";"1778979754419.m4a";"078af2e9-eb16-4d01-8709-3ca8ae119523";"uuid:078af2e9-eb16-4d01-8709-3ca8ae119523"
"Y1";"Femenino";"Mam Occidental";"M_032";"1778979776723.m4a";"3d5a39d2-033a-467c-ae97-0533a31d67ff";"uuid:3d5a39d2-033a-467c-ae97-0533a31d67ff"
"Y1";"Femenino";"Mam Occidental";"M_033";"1778979801324.m4a";"383024ac-321f-4948-988d-9daa104867b9";"uuid:383024ac-321f-4948-988d-9daa104867b9"
"Y1";"Femenino";"Mam Occidental";"M_034";"1778979825975.m4a";"b81c4a66-7af6-4ed8-b2b6-9c9304700364";"uuid:b81c4a66-7af6-4ed8-b2b6-9c9304700364"
"Y1";"Femenino";"Mam Occidental";"M_035";"1778979851256.m4a";"3fc4d3d5-fa18-4d5d-98e7-483b30c65719";"uuid:3fc4d3d5-fa18-4d5d-98e7-483b30c65719"
"Y1";"Femenino";"Mam Occidental";"M_036";"1778979873580.m4a";"8cf189a3-4d9d-4b98-aa28-dedfd4011f46";"uuid:8cf189a3-4d9d-4b98-aa28-dedfd4011f46"
"Y1";"Femenino";"Mam Occidental";"M_037";"1778979941664.m4a";"485d459a-0af5-4387-b92a-bd502fa1085f";"uuid:485d459a-0af5-4387-b92a-bd502fa1085f"
"Y1";"Femenino";"Mam Occidental";"M_038";"1778979965362.m4a";"e83ad9e7-09f6-4073-8d82-36ec947a0e0d";"uuid:e83ad9e7-09f6-4073-8d82-36ec947a0e0d"
"Y1";"Femenino";"Mam Occidental";"M_039";"1778979996569.m4a";"906a2f87-c89e-4123-8a7a-a68695512822";"uuid:906a2f87-c89e-4123-8a7a-a68695512822"
"Y1";"Femenino";"Mam Occidental";"M_040";"1778980031540.m4a";"0df63525-d11a-4125-a44f-906ec7813f10";"uuid:0df63525-d11a-4125-a44f-906ec7813f10"
"Y1";"Femenino";"Mam Occidental";"M_041";"1778980056741.m4a";"03563d3f-4db7-4296-b152-5196b7f54b66";"uuid:03563d3f-4db7-4296-b152-5196b7f54b66"
"Y1";"Femenino";"Mam Occidental";"M_042";"1778980098513.m4a";"f6500c43-aeb9-4fa5-beb0-5d4948650ede";"uuid:f6500c43-aeb9-4fa5-beb0-5d4948650ede"
"Y1";"Femenino";"Mam Occidental";"M_043";"1778980127781.m4a";"9f8bf034-afe4-4e98-9e1e-f1ce612a31c6";"uuid:9f8bf034-afe4-4e98-9e1e-f1ce612a31c6"
"Y1";"Femenino";"Mam Occidental";"M_044";"1778980155547.m4a";"a1784748-0380-4d66-bbaa-4e1a757533c6";"uuid:a1784748-0380-4d66-bbaa-4e1a757533c6"
"Y1";"Femenino";"Mam Occidental";"M_045";"1778980186288.m4a";"533bb124-46b1-47f1-8e16-8d7713fcfdcb";"uuid:533bb124-46b1-47f1-8e16-8d7713fcfdcb"
"Y1";"Femenino";"Mam Occidental";"M_046";"1778980211761.m4a";"9c47d34b-39e8-4da6-9749-882bb8848be9";"uuid:9c47d34b-39e8-4da6-9749-882bb8848be9"
"Y1";"Femenino";"Mam Occidental";"M_047";"1778980237960.m4a";"bdc9a5b9-c736-423f-b64a-1d38f94f5646";"uuid:bdc9a5b9-c736-423f-b64a-1d38f94f5646"
"Y1";"Femenino";"Mam Occidental";"M_048";"1778980263381.m4a";"c281769a-abb4-45f5-92e2-65d18d888176";"uuid:c281769a-abb4-45f5-92e2-65d18d888176"
"Y1";"Femenino";"Mam Occidental";"M_049";"1778980284267.m4a";"09e8d08e-1722-4da9-ba86-70d6d8135bda";"uuid:09e8d08e-1722-4da9-ba86-70d6d8135bda"
"Y1";"Femenino";"Mam Occidental";"M_050";"1778980308424.m4a";"f17877e9-f55b-48fb-90cd-c99e0d2ffdc0";"uuid:f17877e9-f55b-48fb-90cd-c99e0d2ffdc0"
